instrument,0
SZ300155,0.35038253111712825
SH603238,0.34674610399073835
SZ002830,0.3434793248916905
SZ300901,0.3425530050890588
SH603221,0.3405965164128482
SZ300242,0.340164383195225
SZ300789,0.33396305599227016
SZ002687,0.33098042428092206
SZ300175,0.32950274617848335
SH605158,0.3286960517722077
SH603038,0.32840374521088783
SZ002521,0.3273161183337691
SH688178,0.32539934131880127
SZ300462,0.3203609854939175
SH603226,0.3172335146796199
SZ002776,0.31152615940066863
SZ300849,0.31045402593252924
SZ002495,0.30995972908284924
SH603958,0.3095649545396908
SZ002763,0.3093275196012633
SH603316,0.3091601009521333
SH603685,0.30885738163007426
SH605055,0.306409922695896
SZ002719,0.3063191025821689
SZ002787,0.30509887975799654
SH601106,0.30477754204083873
SH600139,0.3046978326875468
SZ300898,0.3036189953200695
SZ300826,0.3031129817210282
SZ300449,0.29989716222053026
SH603682,0.29781286585149086
SH688096,0.2959437737983605
SZ002671,0.29567071208747453
SZ002718,0.2935322523531569
SH603828,0.2918631737358471
SH603408,0.29090142013211495
SZ300111,0.28997798288752474
SH603729,0.28849447047994853
SZ300621,0.28798108718970983
SZ300291,0.2878485051588692
SZ300163,0.28760552828970687
SZ300892,0.28738414622296005
SZ300664,0.28730386411299574
SZ300840,0.284457591642787
SZ001206,0.2821948351706899
SH603511,0.2806720763654887
SZ300106,0.27971943370704616
SZ002515,0.27950059576807756
SZ300210,0.27886058334434927
SZ300150,0.2782005419238346
SH605339,0.2769016240077506
SZ300749,0.2753066652991818
SZ300883,0.2742280081616604
SH688336,0.2739673570575945
SH603183,0.2738178111311595
SZ002888,0.2730568709218588
SZ002742,0.2728245708892952
SH603999,0.2728098674557153
SH603268,0.27100079020321816
SZ300886,0.2702700855473176
SZ300270,0.2697033337911191
SZ002569,0.2693458818760474
SZ002910,0.26801416487912316
SH688679,0.2672676894289181
SZ300535,0.2662731477425905
SZ300599,0.2661098133325422
SH688009,0.26590265705595467
SH603725,0.26583882063171627
SH688538,0.2658147191429675
SH601827,0.26579314042254315
SZ003016,0.265222786400605
SH603817,0.26492121585706396
SZ300108,0.26401563758950647
SH601956,0.2637375826807882
SH603536,0.26338095004999046
SZ002465,0.2627020972331532
SZ002692,0.26257046328922323
SH688466,0.26249517948526646
SZ300818,0.2622688990334529
SZ002998,0.2609823419559048
SH601158,0.2608285713167094
SZ300897,0.2605598774080465
SH603607,0.25957934897647267
SZ300899,0.25819212501284783
SH601668,0.25801545083366617
SZ300301,0.2575164081291666
SZ300668,0.2574969249656825
SZ300997,0.2573613636089174
SZ002775,0.25649839665055074
SH688393,0.25640075763375214
SZ002856,0.2562488582367627
SH603838,0.2559619441522901
SH605178,0.2559089370236416
SZ300234,0.25453653969253187
SH603603,0.25448882557852326
SZ002327,0.2544424429228128
SH601766,0.25421585183827755
SH601900,0.25381081722270693
SH688799,0.25295112741514814
SZ300591,0.25265582849061197
SH603557,0.25164823365577466
SZ300517,0.25128293757373127
SZ300555,0.25120731982793354
SH603739,0.25086688224482967
SZ300717,0.2505017214348472
SZ300277,0.24974467416958246
SZ300958,0.24888649499716278
SZ300230,0.248468049320328
SH601858,0.24804378324642762
SZ300371,0.24731223456499188
SH601718,0.24699102035339268
SH605118,0.24689615475402638
SH603808,0.24686943333557385
SH601996,0.24654859753829692
SZ002970,0.24646701256261572
SZ300868,0.24613171112408458
SH603389,0.24577313180195456
SH688365,0.24534619928572
SH605298,0.244376485222096
SZ002969,0.24375400096132113
SH603059,0.24304291707637923
SH688218,0.2424017945367579
SH601880,0.24231884847901336
SZ002751,0.2421459782574169
